@relation RequestFeatures

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
1,3,87.0,313.6846666666666,1311.0959774647959,5175.172859849229,3459.562731120141,320.0
1,4,25.180039007775854,80.0,1311.0959774647959,5175.172859849229,3459.562731120141,139.0
1,5,4.0,212.03766666666664,1311.0959774647959,5175.172859849229,3459.562731120141,292.0
2,0,1.206966775402461,4.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
2,1,1.9291233685693558,1.2011581278009833,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
2,2,21.0,17.0,1311.0959774647959,5175.172859849229,3459.562731120141,76.0
2,4,13.0,178.36916666666673,1311.0959774647959,5175.172859849229,3459.562731120141,205.0
2,5,28.0,153.63,1311.0959774647959,5175.172859849229,3459.562731120141,233.0
2,6,17.0,168.0,1311.0959774647959,5175.172859849229,3459.562731120141,362.0
3,0,1.2657035623337893,2.233397188585161,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
3,2,0.0,42.134230519480504,1311.0959774647959,5175.172859849229,3459.562731120141,28.0
3,6,46.0,166.82142460317456,1311.0959774647959,5175.172859849229,3459.562731120141,196.0
3,7,21.0,48.0,1311.0959774647959,5175.172859849229,3459.562731120141,163.0
4,1,0.0,15.646177345996167,1311.0959774647959,5175.172859849229,3459.562731120141,11.0
4,2,1.343782640818912,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
4,4,30.764828176725235,87.0,1311.0959774647959,5175.172859849229,3459.562731120141,80.0
4,5,53.537722222222236,139.0,1311.0959774647959,5175.172859849229,3459.562731120141,202.0
4,6,24.0,11.0,1311.0959774647959,5175.172859849229,3459.562731120141,91.0
5,0,0.0,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
5,1,1.1507430989966156,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
5,2,0.0,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
5,3,87.0,4.0,1311.0959774647959,5175.172859849229,3459.562731120141,42.0
5,4,7.0,35.0,1311.0959774647959,5175.172859849229,3459.562731120141,46.0
5,7,13.0,81.07087698412698,1311.0959774647959,5175.172859849229,3459.562731120141,150.0
6,1,0.0,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
6,2,1.0711560177042063,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
6,3,2.4182719748254677,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,4.0
6,4,4.0,7.0,1311.0959774647959,5175.172859849229,3459.562731120141,28.0
6,7,0.0,17.959970695493997,1311.0959774647959,5175.172859849229,3459.562731120141,11.0
7,0,0.0,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
7,1,1.0459714090550014,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
7,2,1.0691802438767948,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
7,3,0.0,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
7,7,0.0,0.0,1311.0959774647959,5175.172859849229,3459.562731120141,0.0
0,3,88.85019230769228,165.92716666666664,5175.172859849229,3459.562731120141,4438.770353928908,59.0
0,5,70.0,94.0,5175.172859849229,3459.562731120141,4438.770353928908,70.0
0,6,56.0,80.0,5175.172859849229,3459.562731120141,4438.770353928908,59.0
1,0,0.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
1,2,109.0,153.0,5175.172859849229,3459.562731120141,4438.770353928908,74.0
1,4,139.0,307.0,5175.172859849229,3459.562731120141,4438.770353928908,80.0
1,6,55.429973498723506,62.242309523809524,5175.172859849229,3459.562731120141,4438.770353928908,35.0
1,7,225.57733333333334,111.0,5175.172859849229,3459.562731120141,4438.770353928908,188.0
2,0,0.0,7.0,5175.172859849229,3459.562731120141,4438.770353928908,4.0
2,2,76.0,66.0,5175.172859849229,3459.562731120141,4438.770353928908,17.0
2,3,155.22792424242422,71.42775793650793,5175.172859849229,3459.562731120141,4438.770353928908,59.0
2,6,362.0,285.0,5175.172859849229,3459.562731120141,4438.770353928908,168.0
2,7,202.56842063492067,105.0,5175.172859849229,3459.562731120141,4438.770353928908,122.0
3,1,5.084756356469058,13.0,5175.172859849229,3459.562731120141,4438.770353928908,7.0
3,3,260.57533333333333,126.31580447330448,5175.172859849229,3459.562731120141,4438.770353928908,118.0
3,4,99.71746031746034,63.0,5175.172859849229,3459.562731120141,4438.770353928908,80.0
3,5,179.31183333333334,39.0,5175.172859849229,3459.562731120141,4438.770353928908,139.0
3,7,163.0,74.0,5175.172859849229,3459.562731120141,4438.770353928908,48.0
4,2,0.0,2.3193973457072214,5175.172859849229,3459.562731120141,4438.770353928908,0.0
4,4,80.0,83.50356746031747,5175.172859849229,3459.562731120141,4438.770353928908,87.0
4,5,202.0,127.68824999999997,5175.172859849229,3459.562731120141,4438.770353928908,139.0
4,6,91.0,54.50635317460317,5175.172859849229,3459.562731120141,4438.770353928908,11.0
4,7,165.08900000000003,261.0,5175.172859849229,3459.562731120141,4438.770353928908,122.0
5,0,0.0,1.2835224545558264,5175.172859849229,3459.562731120141,4438.770353928908,0.0
5,1,0.0,1.972287046234253,5175.172859849229,3459.562731120141,4438.770353928908,0.0
5,2,0.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
5,3,42.0,24.0,5175.172859849229,3459.562731120141,4438.770353928908,4.0
5,4,46.0,26.815247474747483,5175.172859849229,3459.562731120141,4438.770353928908,35.0
5,5,135.8065357142857,59.0,5175.172859849229,3459.562731120141,4438.770353928908,115.0
5,6,32.271190927386826,47.618360028860025,5175.172859849229,3459.562731120141,4438.770353928908,7.0
6,1,0.0,2.2651429794749975,5175.172859849229,3459.562731120141,4438.770353928908,0.0
6,2,0.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
6,3,4.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
6,4,28.0,15.101669175970846,5175.172859849229,3459.562731120141,4438.770353928908,7.0
7,0,0.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
7,1,0.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
7,2,0.0,0.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
7,3,0.0,7.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
7,5,8.302530514810291,0.0,5175.172859849229,3459.562731120141,4438.770353928908,4.0
7,6,19.22801168612212,11.0,5175.172859849229,3459.562731120141,4438.770353928908,13.0
7,7,0.0,4.0,5175.172859849229,3459.562731120141,4438.770353928908,0.0
0,2,57.49038528138527,38.5995854978355,3459.562731120141,4438.770353928908,2891.4010147595823,52.0
0,4,78.22452991452991,63.0,3459.562731120141,4438.770353928908,2891.4010147595823,76.0
0,5,70.0,168.0,3459.562731120141,4438.770353928908,2891.4010147595823,94.0
0,6,59.0,115.49902813852813,3459.562731120141,4438.770353928908,2891.4010147595823,80.0
0,7,106.8382857142857,84.30662301587304,3459.562731120141,4438.770353928908,2891.4010147595823,87.0
1,0,0.0,0.0,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
1,1,23.637983154100798,9.48423633030449,3459.562731120141,4438.770353928908,2891.4010147595823,17.0
1,2,74.0,42.0,3459.562731120141,4438.770353928908,2891.4010147595823,153.0
1,3,313.6846666666666,94.0,3459.562731120141,4438.770353928908,2891.4010147595823,505.0
1,4,80.0,126.0,3459.562731120141,4438.770353928908,2891.4010147595823,307.0
1,5,212.03766666666664,178.0,3459.562731120141,4438.770353928908,2891.4010147595823,289.0
1,7,188.0,74.0,3459.562731120141,4438.770353928908,2891.4010147595823,111.0
2,0,4.0,2.451906506169499,3459.562731120141,4438.770353928908,2891.4010147595823,7.0
2,2,17.0,35.0,3459.562731120141,4438.770353928908,2891.4010147595823,66.0
2,4,178.36916666666673,83.0,3459.562731120141,4438.770353928908,2891.4010147595823,318.0
2,5,153.63,121.59716075591074,3459.562731120141,4438.770353928908,2891.4010147595823,143.0
2,6,168.0,163.0,3459.562731120141,4438.770353928908,2891.4010147595823,285.0
2,7,122.0,67.16216666666666,3459.562731120141,4438.770353928908,2891.4010147595823,105.0
3,1,7.0,0.0,3459.562731120141,4438.770353928908,2891.4010147595823,13.0
3,2,42.134230519480504,4.0,3459.562731120141,4438.770353928908,2891.4010147595823,52.0
3,4,80.0,79.66006318681318,3459.562731120141,4438.770353928908,2891.4010147595823,63.0
3,5,139.0,70.0,3459.562731120141,4438.770353928908,2891.4010147595823,39.0
3,7,48.0,46.0,3459.562731120141,4438.770353928908,2891.4010147595823,74.0
4,3,54.38319810744811,24.97242779369752,3459.562731120141,4438.770353928908,2891.4010147595823,17.0
4,7,122.0,146.0,3459.562731120141,4438.770353928908,2891.4010147595823,261.0
5,2,0.0,1.1369025906374362,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
5,3,4.0,12.076191590716048,3459.562731120141,4438.770353928908,2891.4010147595823,24.0
5,5,115.0,42.0,3459.562731120141,4438.770353928908,2891.4010147595823,59.0
5,7,81.07087698412698,13.0,3459.562731120141,4438.770353928908,2891.4010147595823,74.0
6,2,0.0,0.9939228850238535,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
6,3,0.0,0.0,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
6,5,33.49021067821068,4.0,3459.562731120141,4438.770353928908,2891.4010147595823,28.0
6,6,14.256170607858927,8.777674497378888,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
6,7,17.959970695493997,24.691287101787108,3459.562731120141,4438.770353928908,2891.4010147595823,11.0
7,0,0.0,0.9310039066855569,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
7,1,0.0,0.0,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
7,2,0.0,0.9109536314738221,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
7,3,0.0,0.0,3459.562731120141,4438.770353928908,2891.4010147595823,7.0
7,4,19.038621194100898,0.0,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
7,5,4.0,4.24902474295694,3459.562731120141,4438.770353928908,2891.4010147595823,0.0
7,6,13.0,9.302273232864515,3459.562731120141,4438.770353928908,2891.4010147595823,11.0
7,7,0.0,4.0,3459.562731120141,4438.770353928908,2891.4010147595823,4.0
0,0,11.70252333126104,15.745502211899552,4438.770353928908,2891.4010147595823,3251.847571534373,13.0
0,1,4.03721264921996,11.0,4438.770353928908,2891.4010147595823,3251.847571534373,4.0
0,3,165.92716666666664,111.23915079365082,4438.770353928908,2891.4010147595823,3251.847571534373,240.0
0,4,76.0,109.0,4438.770353928908,2891.4010147595823,3251.847571534373,63.0
0,5,94.0,163.0,4438.770353928908,2891.4010147595823,3251.847571534373,168.0
1,0,0.0,0.0,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
1,2,153.0,34.90300219225218,4438.770353928908,2891.4010147595823,3251.847571534373,42.0
1,3,505.0,331.0,4438.770353928908,2891.4010147595823,3251.847571534373,94.0
1,4,307.0,39.0,4438.770353928908,2891.4010147595823,3251.847571534373,126.0
1,5,289.0,74.0,4438.770353928908,2891.4010147595823,3251.847571534373,178.0
1,7,111.0,115.0,4438.770353928908,2891.4010147595823,3251.847571534373,74.0
2,2,66.0,28.0,4438.770353928908,2891.4010147595823,3251.847571534373,35.0
2,4,318.0,118.0,4438.770353928908,2891.4010147595823,3251.847571534373,83.0
2,6,285.0,173.1700952380952,4438.770353928908,2891.4010147595823,3251.847571534373,163.0
3,0,3.697026089852735,39.0,4438.770353928908,2891.4010147595823,3251.847571534373,11.0
3,1,13.0,3.550233582295345,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
3,2,52.0,6.5852533949739,4438.770353928908,2891.4010147595823,3251.847571534373,4.0
3,5,39.0,94.18723412698411,4438.770353928908,2891.4010147595823,3251.847571534373,70.0
3,6,187.51132539682544,183.7766706349206,4438.770353928908,2891.4010147595823,3251.847571534373,133.0
3,7,74.0,39.0,4438.770353928908,2891.4010147595823,3251.847571534373,46.0
4,1,7.442271208167649,3.3426140263510935,4438.770353928908,2891.4010147595823,3251.847571534373,4.0
4,2,2.3193973457072214,1.2303150946753427,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
4,5,127.68824999999997,163.0,4438.770353928908,2891.4010147595823,3251.847571534373,94.0
4,6,54.50635317460317,98.0,4438.770353928908,2891.4010147595823,3251.847571534373,87.0
4,7,261.0,170.0,4438.770353928908,2891.4010147595823,3251.847571534373,146.0
5,0,1.2835224545558264,0.0,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
5,1,1.972287046234253,0.0,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
5,4,26.815247474747483,19.655878849686722,4438.770353928908,2891.4010147595823,3251.847571534373,13.0
5,5,59.0,71.52218162393163,4438.770353928908,2891.4010147595823,3251.847571534373,42.0
5,7,74.0,46.0,4438.770353928908,2891.4010147595823,3251.847571534373,13.0
6,0,0.9493992586603918,0.9047155082519618,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
6,1,2.2651429794749975,0.0,4438.770353928908,2891.4010147595823,3251.847571534373,4.0
6,3,0.0,4.6345699715249715,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
6,5,28.0,10.671703358266353,4438.770353928908,2891.4010147595823,3251.847571534373,4.0
7,1,0.0,0.969292845170572,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
7,3,7.0,0.0,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
7,4,0.0,5.626854252073198,4438.770353928908,2891.4010147595823,3251.847571534373,0.0
7,7,4.0,0.0,4438.770353928908,2891.4010147595823,3251.847571534373,4.0
0,1,4.0,12.839293283998126,2891.4010147595823,3251.847571534373,3493.1755281632777,11.0
0,2,38.5995854978355,143.0,2891.4010147595823,3251.847571534373,3493.1755281632777,28.0
0,4,63.0,52.0,2891.4010147595823,3251.847571534373,3493.1755281632777,109.0
0,5,168.0,83.0,2891.4010147595823,3251.847571534373,3493.1755281632777,163.0
0,7,84.30662301587304,127.1979989177489,2891.4010147595823,3251.847571534373,3493.1755281632777,94.0
1,0,0.0,0.0,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
1,1,9.48423633030449,4.0,2891.4010147595823,3251.847571534373,3493.1755281632777,4.0
1,3,94.0,185.0,2891.4010147595823,3251.847571534373,3493.1755281632777,331.0
1,4,126.0,21.0,2891.4010147595823,3251.847571534373,3493.1755281632777,39.0
1,5,178.0,129.0,2891.4010147595823,3251.847571534373,3493.1755281632777,74.0
1,6,63.749583694083704,122.0,2891.4010147595823,3251.847571534373,3493.1755281632777,74.0
1,7,74.0,109.35103463203463,2891.4010147595823,3251.847571534373,3493.1755281632777,115.0
2,0,2.451906506169499,1.4005648433006095,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
2,2,35.0,56.27059812409812,2891.4010147595823,3251.847571534373,3493.1755281632777,28.0
2,4,83.0,170.0,2891.4010147595823,3251.847571534373,3493.1755281632777,118.0
2,5,121.59716075591074,111.0,2891.4010147595823,3251.847571534373,3493.1755281632777,115.0
2,7,67.16216666666666,83.0,2891.4010147595823,3251.847571534373,3493.1755281632777,74.0
3,0,11.0,19.492400328837828,2891.4010147595823,3251.847571534373,3493.1755281632777,39.0
3,3,74.81153174603175,50.6740747863248,2891.4010147595823,3251.847571534373,3493.1755281632777,70.0
3,7,46.0,58.50836226763433,2891.4010147595823,3251.847571534373,3493.1755281632777,39.0
4,3,24.97242779369752,11.0,2891.4010147595823,3251.847571534373,3493.1755281632777,21.0
4,4,63.67435084033614,56.0,2891.4010147595823,3251.847571534373,3493.1755281632777,17.0
4,5,94.0,226.0,2891.4010147595823,3251.847571534373,3493.1755281632777,163.0
4,6,87.0,213.0,2891.4010147595823,3251.847571534373,3493.1755281632777,98.0
4,7,146.0,121.1551753246753,2891.4010147595823,3251.847571534373,3493.1755281632777,170.0
5,0,0.0,0.0,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
5,1,0.0,0.0,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
5,3,12.076191590716048,6.981147387045959,2891.4010147595823,3251.847571534373,3493.1755281632777,7.0
5,7,13.0,46.97201190476189,2891.4010147595823,3251.847571534373,3493.1755281632777,46.0
6,1,4.0,0.0,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
6,2,0.9939228850238535,0.0,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
6,7,24.691287101787108,17.0,2891.4010147595823,3251.847571534373,3493.1755281632777,42.0
7,3,0.0,2.546637089450847,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
7,6,9.302273232864515,19.774824675324677,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
7,7,4.0,13.44227019790953,2891.4010147595823,3251.847571534373,3493.1755281632777,0.0
0,0,15.745502211899552,7.0,3251.847571534373,3493.1755281632777,3739.9850364420427,21.0
0,2,28.0,98.0,3251.847571534373,3493.1755281632777,3739.9850364420427,143.0
0,3,111.23915079365082,109.0,3251.847571534373,3493.1755281632777,3739.9850364420427,35.0
0,4,109.0,105.0982738095238,3251.847571534373,3493.1755281632777,3739.9850364420427,52.0
0,5,163.0,109.0,3251.847571534373,3493.1755281632777,3739.9850364420427,83.0
1,0,0.0,1.4217028360270711,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
1,1,4.0,4.0,3251.847571534373,3493.1755281632777,3739.9850364420427,4.0
1,2,34.90300219225218,46.95985830999066,3251.847571534373,3493.1755281632777,3739.9850364420427,28.0
1,3,331.0,109.0,3251.847571534373,3493.1755281632777,3739.9850364420427,185.0
1,4,39.0,21.0,3251.847571534373,3493.1755281632777,3739.9850364420427,21.0
1,5,74.0,98.0,3251.847571534373,3493.1755281632777,3739.9850364420427,129.0
1,6,74.0,131.3125223665224,3251.847571534373,3493.1755281632777,3739.9850364420427,122.0
2,1,1.31236943379711,4.0,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
2,3,64.40977380952381,75.25734523809521,3251.847571534373,3493.1755281632777,3739.9850364420427,91.0
2,4,118.0,63.0,3251.847571534373,3493.1755281632777,3739.9850364420427,170.0
2,5,115.0,148.63833333333335,3251.847571534373,3493.1755281632777,3739.9850364420427,111.0
2,6,173.1700952380952,205.0,3251.847571534373,3493.1755281632777,3739.9850364420427,181.0
2,7,74.0,81.63575910364146,3251.847571534373,3493.1755281632777,3739.9850364420427,83.0
3,2,6.5852533949739,7.0,3251.847571534373,3493.1755281632777,3739.9850364420427,11.0
3,4,105.61051984126983,132.7233095238095,3251.847571534373,3493.1755281632777,3739.9850364420427,129.0
3,5,94.18723412698411,197.42802380952378,3251.847571534373,3493.1755281632777,3739.9850364420427,122.0
3,6,183.7766706349206,435.2575833333334,3251.847571534373,3493.1755281632777,3739.9850364420427,196.0
4,0,1.1671732031894402,0.0,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
4,1,3.3426140263510935,3.4798561671500687,3251.847571534373,3493.1755281632777,3739.9850364420427,4.0
4,2,1.2303150946753427,17.0,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
4,3,21.0,11.0,3251.847571534373,3493.1755281632777,3739.9850364420427,11.0
4,4,17.0,48.0,3251.847571534373,3493.1755281632777,3739.9850364420427,56.0
4,5,163.0,151.14458333333332,3251.847571534373,3493.1755281632777,3739.9850364420427,226.0
4,6,98.0,241.05799999999996,3251.847571534373,3493.1755281632777,3739.9850364420427,213.0
5,0,0.0,1.0992234640184229,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
5,1,0.0,1.626158598052382,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
5,2,1.1751726620595084,13.0,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
5,5,71.52218162393163,98.0,3251.847571534373,3493.1755281632777,3739.9850364420427,76.0
6,1,0.0,0.9759649028799856,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
6,2,0.0,0.0,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
6,4,20.532404183013533,13.0,3251.847571534373,3493.1755281632777,3739.9850364420427,21.0
6,7,42.0,25.723576839826833,3251.847571534373,3493.1755281632777,3739.9850364420427,17.0
7,1,0.969292845170572,0.0,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
7,2,0.9749210606537128,0.9117930835011441,3251.847571534373,3493.1755281632777,3739.9850364420427,0.0
7,4,5.626854252073198,17.0,3251.847571534373,3493.1755281632777,3739.9850364420427,13.0
7,5,7.227991507486642,7.0,3251.847571534373,3493.1755281632777,3739.9850364420427,17.0
0,0,21.0,0.0,3493.1755281632777,3739.9850364420427,6386.14602025853,7.0
0,2,143.0,73.09337454212454,3493.1755281632777,3739.9850364420427,6386.14602025853,98.0
0,3,35.0,101.45636507936507,3493.1755281632777,3739.9850364420427,6386.14602025853,109.0
0,5,83.0,105.0,3493.1755281632777,3739.9850364420427,6386.14602025853,109.0
0,6,164.71599999999998,153.0,3493.1755281632777,3739.9850364420427,6386.14602025853,168.0
0,7,127.1979989177489,170.0,3493.1755281632777,3739.9850364420427,6386.14602025853,146.0
1,1,4.0,2.6910217460775683,3493.1755281632777,3739.9850364420427,6386.14602025853,4.0
1,3,185.0,170.0,3493.1755281632777,3739.9850364420427,6386.14602025853,109.0
1,4,21.0,28.0,3493.1755281632777,3739.9850364420427,6386.14602025853,21.0
1,5,129.0,230.0,3493.1755281632777,3739.9850364420427,6386.14602025853,98.0
1,7,109.35103463203463,46.0,3493.1755281632777,3739.9850364420427,6386.14602025853,111.0
2,0,1.4005648433006095,1.2258420135773194,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
2,1,0.0,0.0,3493.1755281632777,3739.9850364420427,6386.14602025853,4.0
2,2,56.27059812409812,4.0,3493.1755281632777,3739.9850364420427,6386.14602025853,70.0
2,4,170.0,83.0,3493.1755281632777,3739.9850364420427,6386.14602025853,63.0
2,6,181.0,513.9716666666667,3493.1755281632777,3739.9850364420427,6386.14602025853,205.0
3,2,11.0,70.0,3493.1755281632777,3739.9850364420427,6386.14602025853,7.0
4,0,0.0,4.0,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
4,2,0.0,13.000928623878817,3493.1755281632777,3739.9850364420427,6386.14602025853,17.0
4,3,11.0,70.0,3493.1755281632777,3739.9850364420427,6386.14602025853,11.0
4,4,56.0,48.0,3493.1755281632777,3739.9850364420427,6386.14602025853,48.0
4,7,121.1551753246753,135.0,3493.1755281632777,3739.9850364420427,6386.14602025853,70.0
5,2,0.0,4.479762467298123,3493.1755281632777,3739.9850364420427,6386.14602025853,13.0
5,3,6.981147387045959,11.320232859426376,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
5,5,76.0,331.0,3493.1755281632777,3739.9850364420427,6386.14602025853,98.0
5,6,49.412599206349206,331.0,3493.1755281632777,3739.9850364420427,6386.14602025853,35.0
5,7,46.97201190476189,54.922912698412695,3493.1755281632777,3739.9850364420427,6386.14602025853,39.0
6,0,0.9623321843099265,0.0,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
6,2,0.0,0.0,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
6,3,6.042793145096349,0.0,3493.1755281632777,3739.9850364420427,6386.14602025853,4.0
6,4,21.0,17.0,3493.1755281632777,3739.9850364420427,6386.14602025853,13.0
6,5,11.431077726356714,32.108777777777775,3493.1755281632777,3739.9850364420427,6386.14602025853,21.0
6,6,12.965221729298102,37.22289285714285,3493.1755281632777,3739.9850364420427,6386.14602025853,7.0
7,1,0.0,0.923681759305983,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
7,3,2.546637089450847,5.683197296509677,3493.1755281632777,3739.9850364420427,6386.14602025853,0.0
7,4,13.0,28.0,3493.1755281632777,3739.9850364420427,6386.14602025853,17.0
7,5,17.0,10.307382914801616,3493.1755281632777,3739.9850364420427,6386.14602025853,7.0
7,6,19.774824675324677,31.403757693287094,3493.1755281632777,3739.9850364420427,6386.14602025853,39.0
0,0,7.0,6.675477258371355,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
0,1,6.434931058532883,12.140865636315825,3739.9850364420427,6386.14602025853,8788.44047381397,4.0
0,5,109.0,183.38216666666668,3739.9850364420427,6386.14602025853,8788.44047381397,105.0
0,6,168.0,484.0,3739.9850364420427,6386.14602025853,8788.44047381397,153.0
0,7,146.0,205.8124285714286,3739.9850364420427,6386.14602025853,8788.44047381397,170.0
1,0,1.4217028360270711,0.0,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
1,3,109.0,174.88174999999998,3739.9850364420427,6386.14602025853,8788.44047381397,170.0
1,4,21.0,61.62974404761905,3739.9850364420427,6386.14602025853,8788.44047381397,28.0
1,5,98.0,301.69364285714283,3739.9850364420427,6386.14602025853,8788.44047381397,230.0
1,6,131.3125223665224,275.0,3739.9850364420427,6386.14602025853,8788.44047381397,168.0
1,7,111.0,163.0,3739.9850364420427,6386.14602025853,8788.44047381397,46.0
2,1,4.0,2.952796495048568,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
2,2,70.0,52.429489130434796,3739.9850364420427,6386.14602025853,8788.44047381397,4.0
2,3,75.25734523809521,59.0,3739.9850364420427,6386.14602025853,8788.44047381397,42.0
2,4,63.0,115.0,3739.9850364420427,6386.14602025853,8788.44047381397,83.0
3,0,10.956764675038114,4.0,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
3,2,7.0,0.0,3739.9850364420427,6386.14602025853,8788.44047381397,70.0
3,3,56.1130448179272,31.0,3739.9850364420427,6386.14602025853,8788.44047381397,59.0
3,6,435.2575833333334,1134.735,3739.9850364420427,6386.14602025853,8788.44047381397,1189.0
3,7,64.07741639079876,66.0,3739.9850364420427,6386.14602025853,8788.44047381397,74.0
4,0,0.0,4.0,3739.9850364420427,6386.14602025853,8788.44047381397,4.0
4,1,3.4798561671500687,7.841116060670175,3739.9850364420427,6386.14602025853,8788.44047381397,4.0
4,3,11.0,65.57381204906206,3739.9850364420427,6386.14602025853,8788.44047381397,70.0
4,4,48.0,42.0,3739.9850364420427,6386.14602025853,8788.44047381397,48.0
4,5,151.14458333333332,209.5434285714286,3739.9850364420427,6386.14602025853,8788.44047381397,133.0
4,7,70.0,56.0,3739.9850364420427,6386.14602025853,8788.44047381397,135.0
5,1,1.626158598052382,0.0,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
5,5,98.0,382.78380952380945,3739.9850364420427,6386.14602025853,8788.44047381397,331.0
5,6,35.0,470.02799999999996,3739.9850364420427,6386.14602025853,8788.44047381397,331.0
6,0,0.0,0.0,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
6,1,0.9759649028799856,0.8935830591948514,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
6,2,0.0,0.0,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
6,3,4.0,129.0,3739.9850364420427,6386.14602025853,8788.44047381397,0.0
6,4,13.0,7.0,3739.9850364420427,6386.14602025853,8788.44047381397,17.0
7,4,17.0,34.16940382493324,3739.9850364420427,6386.14602025853,8788.44047381397,28.0
0,2,73.09337454212454,38.46066828639198,6386.14602025853,8788.44047381397,9056.571415292741,24.0
0,3,101.45636507936507,105.0,6386.14602025853,8788.44047381397,9056.571415292741,98.0
0,6,153.0,499.0,6386.14602025853,8788.44047381397,9056.571415292741,484.0
1,0,0.0,0.0,6386.14602025853,8788.44047381397,9056.571415292741,0.0
1,6,168.0,697.0,6386.14602025853,8788.44047381397,9056.571415292741,275.0
1,7,46.0,76.0,6386.14602025853,8788.44047381397,9056.571415292741,163.0
2,3,42.0,87.64702380952382,6386.14602025853,8788.44047381397,9056.571415292741,59.0
2,4,83.0,82.5863134920635,6386.14602025853,8788.44047381397,9056.571415292741,115.0
