126.0 1:1 2:4 3:72.0 4:100.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
207.0 1:1 2:5 3:681.0 4:42.256663 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
87.0 1:1 2:6 3:87.0 4:139.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
500.0 1:1 2:7 3:451.0 4:485.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:2 2:0 3:42.783214 4:31.30511 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:2 2:1 3:42.78445 4:30.506598 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
34.0 1:2 2:2 3:49.0 4:32.637706 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
147.0 1:2 2:4 3:274.0 4:262.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
186.0 1:2 2:5 3:355.0 4:166.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
244.0 1:2 2:6 3:241.0 4:115.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
42.0 1:3 2:1 3:3.0 4:31.880031 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
9.0 1:3 2:2 3:24.0 4:31.636136 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
66.0 1:3 2:4 3:46.817331 4:169.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
105.0 1:3 2:5 3:120.0 4:35.489091 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:4 2:0 3:0.0 4:30.399672 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
42.0 1:4 2:3 3:39.0 4:27.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
57.0 1:4 2:4 3:154.0 4:51.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
79.0 1:4 2:5 3:160.0 4:57.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
21.0 1:4 2:6 3:60.0 4:36.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
120.0 1:4 2:7 3:79.0 4:66.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:5 2:0 3:0.0 4:31.302056 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
3.0 1:5 2:1 3:44.585192 4:30.609192 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:5 2:2 3:3.0 4:31.304583 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
162.0 1:5 2:5 3:52.750164 4:96.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
96.0 1:5 2:7 3:46.951899 4:45.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:6 2:0 3:44.476894 4:30.397681 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:6 2:3 3:3.0 4:60.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
3.0 1:6 2:4 3:9.0 4:51.524596 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:6 2:6 3:43.208968 4:6.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:7 2:0 3:0.0 4:0.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:7 2:1 3:0.0 4:0.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
0.0 1:7 2:2 3:42.780708 4:0.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
9.0 1:7 2:6 3:3.0 4:6.0 5:6154.409833000001 6:3455.184613000002 7:4330.200174000002
9.0 1:0 2:0 3:0.0 4:27.732612 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
81.0 1:0 2:2 3:27.772473 4:39.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
162.0 1:0 2:3 3:166.0 4:171.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
135.0 1:0 2:4 3:87.0 4:34.626154 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
271.0 1:0 2:5 3:37.374397 4:237.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
162.0 1:0 2:6 3:34.522923 4:295.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:1 2:0 3:24.728215 4:26.343316 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
34.0 1:1 2:1 3:3.0 4:27.437431 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
85.0 1:1 2:2 3:115.0 4:24.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
267.0 1:1 2:3 3:46.840494 4:192.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
100.0 1:1 2:4 3:126.0 4:30.684328 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
139.0 1:1 2:6 3:87.0 4:175.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
485.0 1:1 2:7 3:500.0 4:44.766947 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
139.0 1:2 2:3 3:35.517067 4:147.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
262.0 1:2 2:4 3:147.0 4:36.884496 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
166.0 1:2 2:5 3:186.0 4:33.357265 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
115.0 1:2 2:6 3:244.0 4:96.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
196.0 1:2 2:7 3:32.74607 4:102.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:3 2:0 3:24.710856 4:0.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
117.0 1:3 2:3 3:32.116096 4:102.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
169.0 1:3 2:4 3:66.0 4:64.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
49.0 1:3 2:6 3:28.643093 4:75.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:4 2:2 3:23.424049 4:27.068695 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
27.0 1:4 2:3 3:42.0 4:27.975927 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
51.0 1:4 2:4 3:57.0 4:29.118199 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
57.0 1:4 2:5 3:79.0 4:31.048719 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
36.0 1:4 2:6 3:21.0 4:42.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
66.0 1:4 2:7 3:120.0 4:9.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
15.0 1:5 2:3 3:25.242686 4:27.493139 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
15.0 1:5 2:4 3:25.295026 4:27.598074 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
96.0 1:5 2:5 3:162.0 4:32.005473 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
19.0 1:5 2:6 3:25.562885 4:21.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
45.0 1:5 2:7 3:96.0 4:27.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:6 2:1 3:23.420822 4:0.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:6 2:2 3:23.422058 4:3.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
60.0 1:6 2:3 3:0.0 4:6.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
9.0 1:6 2:5 3:25.205389 4:26.972355 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
6.0 1:6 2:6 3:0.0 4:6.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
9.0 1:6 2:7 3:27.575426 4:21.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:7 2:0 3:0.0 4:0.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:7 2:1 3:0.0 4:26.234879 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:7 2:2 3:0.0 4:26.339814 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
6.0 1:7 2:3 3:23.629696 4:0.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
54.0 1:7 2:5 3:25.291356 4:28.34767 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
6.0 1:7 2:6 3:9.0 4:0.0 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
0.0 1:7 2:7 3:24.754642 4:26.345992 5:3455.184613000002 6:4330.200174000002 7:3689.0508159999995
39.0 1:0 2:2 3:81.0 4:19.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
171.0 1:0 2:3 3:162.0 4:94.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
237.0 1:0 2:5 3:271.0 4:25.316636 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
295.0 1:0 2:6 3:162.0 4:186.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
177.0 1:0 2:7 3:38.114284 4:150.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
24.0 1:1 2:2 3:85.0 4:18.583525 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
192.0 1:1 2:3 3:267.0 4:23.626085 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
132.0 1:1 2:5 3:42.256663 4:29.889047 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
175.0 1:1 2:6 3:139.0 4:226.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
3.0 1:2 2:1 3:30.506598 4:3.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
30.0 1:2 2:2 3:32.637706 4:17.756697 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
147.0 1:2 2:3 3:139.0 4:105.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
96.0 1:2 2:6 3:115.0 4:26.20267 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
102.0 1:2 2:7 3:196.0 4:21.022703 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:3 2:0 3:0.0 4:12.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:3 2:1 3:31.880031 4:9.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
102.0 1:3 2:3 3:117.0 4:39.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
64.0 1:3 2:4 3:169.0 4:75.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
75.0 1:3 2:6 3:49.0 4:130.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:4 2:0 3:30.399672 4:3.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
90.0 1:4 2:1 3:34.479316 4:169.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
42.0 1:4 2:6 3:36.0 4:21.327516 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
9.0 1:4 2:7 3:66.0 4:27.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
3.0 1:5 2:1 3:30.609192 4:0.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
21.0 1:5 2:6 3:19.0 4:57.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
27.0 1:5 2:7 3:45.0 4:24.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:6 2:0 3:30.397681 4:0.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:6 2:1 3:0.0 4:15.451283 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
3.0 1:6 2:2 3:0.0 4:9.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
6.0 1:6 2:3 3:60.0 4:15.976013 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
608.0 1:6 2:4 3:51.524596 4:6.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
6.0 1:6 2:6 3:6.0 4:6.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
21.0 1:6 2:7 3:9.0 4:51.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:7 2:0 3:0.0 4:15.345353 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:7 2:3 3:6.0 4:0.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:7 2:4 3:31.29961 4:3.0 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
0.0 1:7 2:6 3:6.0 4:16.428808 5:4330.200174000002 6:3689.0508159999995 7:2217.927624
34.0 1:0 2:0 3:27.732612 4:37.82789 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:0 2:1 3:27.29127 4:3.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
19.0 1:0 2:2 3:39.0 4:37.331255 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
94.0 1:0 2:3 3:171.0 4:64.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
105.0 1:0 2:4 3:34.626154 4:117.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
186.0 1:0 2:6 3:295.0 4:455.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
150.0 1:0 2:7 3:177.0 4:43.70291 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:1 2:0 3:26.343316 4:35.408841 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:1 2:1 3:27.437431 4:15.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
226.0 1:1 2:6 3:175.0 4:463.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:2 2:0 3:27.181954 4:0.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:2 2:1 3:3.0 4:35.51278 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
105.0 1:2 2:3 3:147.0 4:96.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
12.0 1:3 2:0 3:0.0 4:35.723591 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
9.0 1:3 2:1 3:0.0 4:35.722946 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:3 2:2 3:27.305732 4:35.409321 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
39.0 1:3 2:3 3:102.0 4:38.129313 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
75.0 1:3 2:4 3:64.0 4:150.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
130.0 1:3 2:6 3:75.0 4:53.019084 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:4 2:0 3:0.0 4:35.716952 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
169.0 1:4 2:1 3:90.0 4:12.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
24.0 1:4 2:2 3:27.068695 4:36.147389 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
81.0 1:4 2:5 3:31.048719 4:39.800862 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
27.0 1:4 2:7 3:9.0 4:38.333133 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:5 2:0 3:27.178899 4:35.299278 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:5 2:1 3:3.0 4:0.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:5 2:2 3:27.181427 4:3.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
21.0 1:5 2:3 3:27.493139 4:21.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
24.0 1:5 2:4 3:27.598074 4:36.563662 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
69.0 1:5 2:5 3:32.005473 4:322.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
57.0 1:5 2:6 3:21.0 4:147.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
24.0 1:5 2:7 3:27.0 4:34.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:6 2:0 3:0.0 4:35.298283 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
9.0 1:6 2:2 3:3.0 4:0.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
6.0 1:6 2:4 3:608.0 4:24.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
12.0 1:6 2:5 3:26.972355 4:37.104992 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
6.0 1:6 2:6 3:6.0 4:36.173619 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
51.0 1:6 2:7 3:21.0 4:38.694624 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:7 2:1 3:26.234879 4:0.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:7 2:2 3:26.339814 4:3.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
0.0 1:7 2:3 3:0.0 4:3.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:7 2:4 3:0.0 4:35.822607 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
6.0 1:7 2:5 3:28.34767 4:36.81948 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:7 2:7 3:26.345992 4:3.0 5:3689.0508159999995 6:2217.927624 7:4937.870189999999
3.0 1:0 2:1 3:3.0 4:3.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
64.0 1:0 2:3 3:94.0 4:27.745072 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
117.0 1:0 2:4 3:105.0 4:207.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
455.0 1:0 2:6 3:186.0 4:42.922952 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
15.0 1:1 2:1 3:0.0 4:3.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
69.0 1:1 2:2 3:18.583525 4:39.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
54.0 1:1 2:4 3:18.361896 4:75.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
286.0 1:1 2:5 3:29.889047 4:49.401964 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
463.0 1:1 2:6 3:226.0 4:44.652667 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
171.0 1:1 2:7 3:23.197311 4:43.801692 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
0.0 1:2 2:0 3:0.0 4:0.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
39.0 1:2 2:2 3:17.756697 4:45.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
96.0 1:2 2:3 3:105.0 4:31.477639 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
286.0 1:2 2:4 3:26.824308 4:35.857227 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
216.0 1:2 2:6 3:26.20267 4:34.819577 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
60.0 1:2 2:7 3:21.022703 4:169.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
150.0 1:3 2:4 3:75.0 4:45.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
406.0 1:3 2:5 3:30.801572 4:455.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
90.0 1:3 2:7 3:19.698498 4:35.210998 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
12.0 1:4 2:1 3:169.0 4:9.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
9.0 1:4 2:3 3:16.638727 4:27.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
190.0 1:4 2:4 3:23.052725 4:105.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
130.0 1:4 2:6 3:21.327516 4:292.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
0.0 1:5 2:1 3:0.0 4:33.17487 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
3.0 1:5 2:2 3:0.0 4:3.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
21.0 1:5 2:3 3:21.0 4:3.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
322.0 1:5 2:5 3:69.0 4:64.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
147.0 1:5 2:6 3:57.0 4:31.006035 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
34.0 1:5 2:7 3:24.0 4:166.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
3.0 1:6 2:1 3:15.451283 4:0.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
0.0 1:6 2:2 3:9.0 4:0.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
12.0 1:6 2:3 3:15.976013 4:9.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
24.0 1:6 2:4 3:6.0 4:24.585589 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
0.0 1:7 2:0 3:15.345353 4:25.192053 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
0.0 1:7 2:1 3:0.0 4:0.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
3.0 1:7 2:2 3:3.0 4:0.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
3.0 1:7 2:3 3:0.0 4:25.308715 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
3.0 1:7 2:7 3:3.0 4:42.0 5:2217.927624 6:4937.870189999999 7:3160.4508459999993
3.0 1:0 2:1 3:3.0 4:9.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
207.0 1:0 2:4 3:117.0 4:154.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
90.0 1:0 2:7 3:43.70291 4:523.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:1 2:0 3:35.408841 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
3.0 1:1 2:1 3:15.0 4:12.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
39.0 1:1 2:2 3:69.0 4:130.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
75.0 1:1 2:4 3:54.0 4:66.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:2 2:0 3:0.0 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
3.0 1:2 2:1 3:35.51278 4:60.530708 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
45.0 1:2 2:2 3:39.0 4:64.923114 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
169.0 1:2 2:7 3:60.0 4:340.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:3 2:0 3:35.723591 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
3.0 1:3 2:1 3:35.722946 4:15.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:3 2:2 3:35.409321 4:3.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
42.0 1:3 2:3 3:38.129313 4:64.81807 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
45.0 1:3 2:4 3:150.0 4:87.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
455.0 1:3 2:5 3:406.0 4:702.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
380.0 1:3 2:6 3:53.019084 4:758.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
9.0 1:4 2:0 3:35.716952 4:63.548175 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
9.0 1:4 2:1 3:12.0 4:51.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:4 2:2 3:36.147389 4:60.113274 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
27.0 1:4 2:3 3:9.0 4:30.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
105.0 1:4 2:4 3:190.0 4:75.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
292.0 1:4 2:6 3:130.0 4:85.707653 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
60.0 1:4 2:7 3:38.333133 4:205.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:5 2:0 3:35.299278 4:60.006109 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
3.0 1:5 2:2 3:3.0 4:3.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
3.0 1:5 2:3 3:21.0 4:63.345674 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
12.0 1:5 2:4 3:36.563662 4:19.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
64.0 1:5 2:5 3:322.0 4:66.025325 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
166.0 1:5 2:7 3:34.0 4:818.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:6 2:0 3:35.298283 4:60.005113 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:6 2:1 3:3.0 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:6 2:2 3:0.0 4:3.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
9.0 1:6 2:3 3:12.0 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
19.0 1:6 2:6 3:36.173619 4:42.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:7 2:1 3:0.0 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
0.0 1:7 2:2 3:3.0 4:0.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
12.0 1:7 2:4 3:35.822607 4:9.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
19.0 1:7 2:6 3:36.733789 4:49.0 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
42.0 1:7 2:7 3:3.0 4:64.83573 5:4937.870189999999 6:3160.4508459999993 7:8324.292443999999
6.0 1:0 2:0 3:24.425693 4:101.27193 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
9.0 1:0 2:1 3:3.0 4:3.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
34.0 1:0 2:2 3:25.385485 4:24.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
154.0 1:0 2:4 3:207.0 4:380.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
229.0 1:0 2:5 3:32.653718 4:798.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
523.0 1:0 2:7 3:90.0 4:138.644 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
0.0 1:1 2:0 3:0.0 4:0.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
12.0 1:1 2:1 3:3.0 4:3.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
130.0 1:1 2:2 3:39.0 4:90.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
192.0 1:1 2:3 3:31.266042 4:207.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
66.0 1:1 2:4 3:75.0 4:103.09496 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
470.0 1:1 2:5 3:49.401964 4:144.2762 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
425.0 1:1 2:7 3:43.801692 4:487.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
0.0 1:2 2:0 3:0.0 4:3.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
145.0 1:2 2:3 3:31.477639 4:107.63591 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
482.0 1:2 2:5 3:41.471384 4:1042.0 5:3160.4508459999993 6:8324.292443999999 7:13664.027847000005
